;Minsupport Relativ;6%
;Minsupport Absolut;30.00
Regel;;Name: ;angenehmes Tempo; Id: ;0; Support: ;50;relativer Support;10%
Regel;;Name: ;Anschauungsmaterial / Vorführungen; Id: ;1; Support: ;80;relativer Support;16%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;282;relativer Support;56.4%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;102;relativer Support;20.4%
Regel;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;53;relativer Support;10.6%
Regel;;Name: ;eigenes Interesse am Thema; Id: ;5; Support: ;33;relativer Support;6.6%
Regel;;Name: ;Engagement des Dozenten; Id: ;7; Support: ;46;relativer Support;9.2%
Regel;;Name: ;Erreichbarkeit des Dozenten; Id: ;8; Support: ;30;relativer Support;6%
Regel;;Name: ;Fachkompetenz des Dozenten; Id: ;9; Support: ;35;relativer Support;7%
Regel;;Name: ;Humor des Dozenten; Id: ;11; Support: ;36;relativer Support;7.2%
Regel;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;155;relativer Support;31%
Regel;;Name: ;Lockerheit des Dozenten; Id: ;14; Support: ;66;relativer Support;13.2%
Regel;;Name: ;logischer Aufbau der Lehrveranstaltung; Id: ;15; Support: ;31;relativer Support;6.2%
Regel;;Name: ;Offenheit des Dozenten für Studierende; Id: ;16; Support: ;106;relativer Support;21.2%
Regel;;Name: ;Partizipation / Mitsprache der Studierenden; Id: ;17; Support: ;45;relativer Support;9%
Regel;;Name: ;Prüfungsvorbereitung / -schwerpunkte; Id: ;18; Support: ;31;relativer Support;6.2%
Regel;;Name: ;Selbststudium; Id: ;20; Support: ;158;relativer Support;31.6%
Regel;;Name: ;strukturiertes Skript; Id: ;21; Support: ;52;relativer Support;10.4%
Regel;;Name: ;sympathisches Auftreten des Dozenten; Id: ;22; Support: ;70;relativer Support;14%
Regel;;Name: ;Teilnahme am Praktikum; Id: ;23; Support: ;107;relativer Support;21.4%
Regel;;Name: ;Teilnahme am Tutorium; Id: ;24; Support: ;72;relativer Support;14.4%
Regel;;Name: ;Teilnahme an Übung (Veranstaltungsform); Id: ;25; Support: ;40;relativer Support;8%
Regel;;Name: ;Teilnahme an Vorlesung; Id: ;26; Support: ;33;relativer Support;6.6%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;240;relativer Support;48%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;155;relativer Support;31%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;143;relativer Support;28.6%
Regel;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;91;relativer Support;18.2%
Regel;;Name: ;Ablenkung durch Lautstärke der Kommilitonen; Id: ;33; Support: ;64;relativer Support;12.8%
Regel;;Name: ;Ausfall von Lehrveranstaltungen; Id: ;35; Support: ;32;relativer Support;6.4%
Regel;;Name: ;Demotivierung / Einschüchterung der Studierenden; Id: ;36; Support: ;46;relativer Support;9.2%
Regel;;Name: ;fehlende / mangelnde Anwendung und Praxis; Id: ;37; Support: ;83;relativer Support;16.6%
Regel;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;115;relativer Support;23%
Regel;;Name: ;fehlende / zu wenige Lehrinhalte; Id: ;39; Support: ;70;relativer Support;14%
Regel;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;70;relativer Support;14%
Regel;;Name: ;geringes Engagement des Dozenten; Id: ;41; Support: ;73;relativer Support;14.6%
Regel;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;212;relativer Support;42.4%
Regel;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;120;relativer Support;24%
Regel;;Name: ;keine (vollständigen) Arbeitsmaterialien; Id: ;46; Support: ;65;relativer Support;13%
Regel;;Name: ;keine geforderte Aktivität der Studierenden; Id: ;48; Support: ;32;relativer Support;6.4%
Regel;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;125;relativer Support;25%
Regel;;Name: ;schlechte Passung zu anderen Lehrveranstaltungen; Id: ;52; Support: ;49;relativer Support;9.8%
Regel;;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;75;relativer Support;15%
Regel;;Name: ;späte Bereitstellung der Unterlagen; Id: ;54; Support: ;75;relativer Support;15%
Regel;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;110;relativer Support;22%
Regel;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;72;relativer Support;14.4%
Regel;;Name: ;unstrukturierte Arbeitsmaterialien; Id: ;57; Support: ;47;relativer Support;9.4%
Regel;;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;76;relativer Support;15.2%
Regel;;Name: ;angenehmes Tempo; Id: ;0; Support: ;45. ;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;45;relativer Support;9%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;45;relativer Support;9%;folgt: ;;Name: ;angenehmes Tempo; Id: ;0; Support: ;45;mit einer Confidence von;90.0%
aus: ;;Name: ;Ablenkung durch Lautstärke der Kommilitonen; Id: ;33; Support: ;62;relativer Support;12.4%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;62;mit einer Confidence von;25.833333330000002%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;62;relativer Support;12.4%;folgt: ;;Name: ;Ablenkung durch Lautstärke der Kommilitonen; Id: ;33; Support: ;62;mit einer Confidence von;96.875%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;36. ;Name: ;Demotivierung / Einschüchterung der Studierenden; Id: ;36; Support: ;36;relativer Support;7.2%
aus: ;;Name: ;Demotivierung / Einschüchterung der Studierenden; Id: ;36; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;36;mit einer Confidence von;15.0%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;Demotivierung / Einschüchterung der Studierenden; Id: ;36; Support: ;36;mit einer Confidence von;78.26086957%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;55. ;Name: ;fehlende / mangelnde Anwendung und Praxis; Id: ;37; Support: ;55;relativer Support;11%
aus: ;;Name: ;fehlende / mangelnde Anwendung und Praxis; Id: ;37; Support: ;55;relativer Support;11%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;55;mit einer Confidence von;22.916666669999998%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;55;relativer Support;11%;folgt: ;;Name: ;fehlende / mangelnde Anwendung und Praxis; Id: ;37; Support: ;55;mit einer Confidence von;66.26506024%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;68. ;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;68;relativer Support;13.6%
aus: ;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;68;relativer Support;13.6%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;68;mit einer Confidence von;28.33333333%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;68;relativer Support;13.6%;folgt: ;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;68;mit einer Confidence von;59.130434779999995%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;40. ;Name: ;fehlende / zu wenige Lehrinhalte; Id: ;39; Support: ;40;relativer Support;8%
aus: ;;Name: ;fehlende / zu wenige Lehrinhalte; Id: ;39; Support: ;40;relativer Support;8%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;40;mit einer Confidence von;16.666666669999998%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;40;relativer Support;8%;folgt: ;;Name: ;fehlende / zu wenige Lehrinhalte; Id: ;39; Support: ;40;mit einer Confidence von;57.142857140000004%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;42. ;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;42;relativer Support;8.4%
aus: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;42;relativer Support;8.4%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;42;mit einer Confidence von;17.5%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;42;relativer Support;8.4%;folgt: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;42;mit einer Confidence von;60.0%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;42. ;Name: ;geringes Engagement des Dozenten; Id: ;41; Support: ;42;relativer Support;8.4%
aus: ;;Name: ;geringes Engagement des Dozenten; Id: ;41; Support: ;42;relativer Support;8.4%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;42;mit einer Confidence von;17.5%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;42;relativer Support;8.4%;folgt: ;;Name: ;geringes Engagement des Dozenten; Id: ;41; Support: ;42;mit einer Confidence von;57.53424658%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;125. ;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;125;relativer Support;25%
aus: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;125;relativer Support;25%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;125;mit einer Confidence von;52.08333333%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;125;relativer Support;25%;folgt: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;125;mit einer Confidence von;58.962264149999996%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;70. ;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;70;relativer Support;14%
aus: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;70;relativer Support;14%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;70;mit einer Confidence von;29.16666667%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;70;relativer Support;14%;folgt: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;70;mit einer Confidence von;58.33333333%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;49. ;Name: ;keine (vollständigen) Arbeitsmaterialien; Id: ;46; Support: ;49;relativer Support;9.8%
aus: ;;Name: ;keine (vollständigen) Arbeitsmaterialien; Id: ;46; Support: ;49;relativer Support;9.8%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;49;mit einer Confidence von;20.41666667%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;49;relativer Support;9.8%;folgt: ;;Name: ;keine (vollständigen) Arbeitsmaterialien; Id: ;46; Support: ;49;mit einer Confidence von;75.38461538%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;60. ;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;60;relativer Support;12%
aus: ;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;60;relativer Support;12%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;60;mit einer Confidence von;25.0%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;60;relativer Support;12%;folgt: ;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;60;mit einer Confidence von;48.0%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;49. ;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;49;relativer Support;9.8%
aus: ;;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;49;relativer Support;9.8%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;49;mit einer Confidence von;20.41666667%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;49;relativer Support;9.8%;folgt: ;;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;49;mit einer Confidence von;65.33333333%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;35. ;Name: ;späte Bereitstellung der Unterlagen; Id: ;54; Support: ;35;relativer Support;7%
aus: ;;Name: ;späte Bereitstellung der Unterlagen; Id: ;54; Support: ;35;relativer Support;7%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;35;mit einer Confidence von;14.58333333%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;35;relativer Support;7%;folgt: ;;Name: ;späte Bereitstellung der Unterlagen; Id: ;54; Support: ;35;mit einer Confidence von;46.66666667%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;54. ;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;54;relativer Support;10.8%
aus: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;54;relativer Support;10.8%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;54;mit einer Confidence von;22.5%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;54;relativer Support;10.8%;folgt: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;54;mit einer Confidence von;49.090909090000004%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;41. ;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;41;relativer Support;8.2%
aus: ;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;41;relativer Support;8.2%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;41;mit einer Confidence von;17.08333333%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;41;relativer Support;8.2%;folgt: ;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;41;mit einer Confidence von;56.94444444%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;36. ;Name: ;unstrukturierte Arbeitsmaterialien; Id: ;57; Support: ;36;relativer Support;7.2%
aus: ;;Name: ;unstrukturierte Arbeitsmaterialien; Id: ;57; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;36;mit einer Confidence von;15.0%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;unstrukturierte Arbeitsmaterialien; Id: ;57; Support: ;36;mit einer Confidence von;76.59574468%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;34. ;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;34;relativer Support;6.8%
aus: ;;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;34;relativer Support;6.8%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;34;mit einer Confidence von;14.16666667%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;34;relativer Support;6.8%;folgt: ;;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;34;mit einer Confidence von;44.736842110000005%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;79. ;Name: ;Visualisierungen; Id: ;30; Support: ;79;relativer Support;15.8%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;79;relativer Support;15.8%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;79;mit einer Confidence von;50.967741939999996%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;79;relativer Support;15.8%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;79;mit einer Confidence von;55.244755239999996%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;57. ;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;57;relativer Support;11.4%
aus: ;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;57;relativer Support;11.4%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;57;mit einer Confidence von;36.77419355%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;57;relativer Support;11.4%;folgt: ;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;57;mit einer Confidence von;62.637362640000006%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;33. ;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;33;relativer Support;6.6%
aus: ;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;33;mit einer Confidence von;21.29032258%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;33;mit einer Confidence von;28.695652170000002%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;38. ;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;38;relativer Support;7.6%
aus: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;38;relativer Support;7.6%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;38;mit einer Confidence von;24.516129030000002%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;38;relativer Support;7.6%;folgt: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;38;mit einer Confidence von;54.28571429%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;66. ;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;66;relativer Support;13.2%
aus: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;66;relativer Support;13.2%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;66;mit einer Confidence von;42.58064516%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;66;relativer Support;13.2%;folgt: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;66;mit einer Confidence von;31.132075469999997%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;64. ;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;64;relativer Support;12.8%
aus: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;64;relativer Support;12.8%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;64;mit einer Confidence von;41.29032258%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;64;relativer Support;12.8%;folgt: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;64;mit einer Confidence von;53.33333333%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;45. ;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;45;relativer Support;9%
aus: ;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;45;relativer Support;9%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;45;mit einer Confidence von;29.03225806%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;45;relativer Support;9%;folgt: ;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;45;mit einer Confidence von;36.0%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;33. ;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;33;relativer Support;6.6%
aus: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;33;mit einer Confidence von;21.29032258%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;33;mit einer Confidence von;30.0%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;33. ;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;33;relativer Support;6.6%
aus: ;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;33;mit einer Confidence von;21.29032258%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;33;mit einer Confidence von;45.833333329999995%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;34. ;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;34;relativer Support;6.8%
aus: ;;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;34;relativer Support;6.8%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;34;mit einer Confidence von;21.93548387%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;34;relativer Support;6.8%;folgt: ;;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;34;mit einer Confidence von;44.736842110000005%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;52. ;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;52;relativer Support;10.4%
aus: ;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;52;relativer Support;10.4%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;52;mit einer Confidence von;36.36363636%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;52;relativer Support;10.4%;folgt: ;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;52;mit einer Confidence von;57.142857140000004%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;36. ;Name: ;Ablenkung durch Lautstärke der Kommilitonen; Id: ;33; Support: ;36;relativer Support;7.2%
aus: ;;Name: ;Ablenkung durch Lautstärke der Kommilitonen; Id: ;33; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;36;mit einer Confidence von;25.17482517%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;Ablenkung durch Lautstärke der Kommilitonen; Id: ;33; Support: ;36;mit einer Confidence von;56.25%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;39. ;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;39;relativer Support;7.8%
aus: ;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;39;relativer Support;7.8%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;39;mit einer Confidence von;27.27272727%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;39;relativer Support;7.8%;folgt: ;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;39;mit einer Confidence von;33.91304348%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;33. ;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;33;relativer Support;6.6%
aus: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;33;mit einer Confidence von;23.07692308%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;33;mit einer Confidence von;47.14285714%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;75. ;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;75;relativer Support;15%
aus: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;75;relativer Support;15%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;75;mit einer Confidence von;52.44755245%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;75;relativer Support;15%;folgt: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;75;mit einer Confidence von;35.37735849%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;47. ;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;47;relativer Support;9.4%
aus: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;47;relativer Support;9.4%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;47;mit einer Confidence von;32.86713287%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;47;relativer Support;9.4%;folgt: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;47;mit einer Confidence von;39.16666667%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;36. ;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;36;relativer Support;7.2%
aus: ;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;36;mit einer Confidence von;25.17482517%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;36;mit einer Confidence von;28.799999999999997%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;63. ;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;63;relativer Support;12.6%
aus: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;63;relativer Support;12.6%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;63;mit einer Confidence von;44.05594406%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;63;relativer Support;12.6%;folgt: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;63;mit einer Confidence von;57.272727270000004%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;33. ;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;33;relativer Support;6.6%
aus: ;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;33;mit einer Confidence von;23.07692308%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;33;mit einer Confidence von;45.833333329999995%
Regel;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;34. ;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;34;relativer Support;6.8%
aus: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;34;relativer Support;6.8%;folgt: ;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;34;mit einer Confidence von;37.36263736%
aus: ;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;34;relativer Support;6.8%;folgt: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;34;mit einer Confidence von;16.03773585%
Regel;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;37. ;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;37;relativer Support;7.4%
